eventID,locality,samplingProtocol,eventRemarks,endEventDate,parentEventID,startEventDate,decimalLatitude,sampleSizeUnit,decimalLongitude
2021-06-24T14:00:42.175406,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:00:45.539494,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:00:49.907821,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:00:55.964849,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:00:58.276418,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:00:59.897440,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:01.019897,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:02.050285,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:03.302342,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:10.662709,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:12.743403,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:13.435619,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:14.001594,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-06-24T14:01:14.198633,RC-01 Guadalajara,Protocolo de Pronamec,forrajeando ,1624533840000,Pronamec,1624532760000,9.240598,metro,-83.386852
2021-10-09T17:09:02.134648,PT-01 Pittier,Protocolo de Pronamec,perchado ,1633817460000,Pronamec,1633795800000,8.921353,metro,-82.95734
2021-10-09T17:09:05.009241,PT-01 Pittier,Protocolo de Pronamec,perchado ,1633817460000,Pronamec,1633795800000,8.921353,metro,-82.95734
2021-10-09T17:09:11.891115,PT-01 Pittier,Protocolo de Pronamec,perchado ,1633817460000,Pronamec,1633795800000,8.921353,metro,-82.95734
2020-11-01T12:17:44.024984,JD-01 El Jardín,Protocolo de Pronamec,,1604254560000,Pronamec,1606068600000,9.547534,metro,-83.717324
2020-11-20T09:35:43.521896,SJ-01 San Jerónimo,Protocolo de Pronamec,,1606351080000,Pronamec,1608012000000,9.342268,metro,-83.510679
2020-11-20T09:35:44.861631,SJ-01 San Jerónimo,Protocolo de Pronamec,,1605886080000,Pronamec,1607008380000,9.342268,metro,-83.510679
2020-11-20T09:35:45.590824,SJ-01 San Jerónimo,Protocolo de Pronamec,,1606324860000,Pronamec,1607086260000,9.342268,metro,-83.510679
2020-11-20T09:35:46.003446,SJ-01 San Jerónimo,Protocolo de Pronamec,,1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:35:46.272885,SJ-01 San Jerónimo,Protocolo de Pronamec,,1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:35:46.862880,SJ-01 San Jerónimo,Protocolo de Pronamec,,1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:35:47.110281,SJ-01 San Jerónimo,Protocolo de Pronamec,,1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:37:54.666838,SJ-01 San Jerónimo,Protocolo de Pronamec,"Umedo, montaña ",1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:37:57.048043,SJ-01 San Jerónimo,Protocolo de Pronamec,"Umedo, montaña ",1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:37:57.574970,SJ-01 San Jerónimo,Protocolo de Pronamec,"Umedo, montaña ",1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:37:57.786884,SJ-01 San Jerónimo,Protocolo de Pronamec,"Umedo, montaña ",1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
2020-11-20T09:37:58.010667,SJ-01 San Jerónimo,Protocolo de Pronamec,"Umedo, montaña ",1605886080000,Pronamec,1605886320000,9.342268,metro,-83.510679
